Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1986,4,0,80910.0,0,0,1351641600,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0
1969,0,1,68695.0,0,0,1403654400,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
1961,2,2,61794.0,0,1,1379116800,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0
1972,1,1,83443.0,0,0,1388448000,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0
1958,4,1,26490.0,0,0,1348272000,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0
1965,1,2,62745.0,0,1,1363996800,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0
1978,0,2,66373.0,1,1,1370995200,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0
1986,0,0,26816.0,0,0,1345161600,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0
1970,0,0,24206.0,1,0,1362700800,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0
1976,0,2,46049.0,1,1,1374364800,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1
1965,0,0,23478.0,0,0,1363651200,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0
1961,1,1,63342.0,0,1,1350345600,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1
1958,0,0,94472.0,0,1,1396483200,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0
1952,0,0,75127.0,0,0,1400716800,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
1965,0,1,36317.0,0,1,1369180800,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0
1961,0,2,16860.0,1,1,1347408000,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0
1978,0,0,38557.0,1,0,1355875200,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0
1985,0,2,31158.0,1,0,1359244800,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0
1979,0,0,47691.0,0,1,1372982400,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0
1968,0,1,35322.0,1,2,1345593600,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0
1979,3,1,23724.0,1,0,1357603200,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0
1980,0,2,34968.0,1,0,1365552000,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0
1975,4,1,46772.0,0,1,1352246400,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0
1988,0,1,87679.0,0,0,1374883200,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1
1973,0,2,31814.0,1,0,1360368000,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0
1979,0,3,68274.0,1,1,1380499200,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0
1984,0,1,35196.0,1,0,1352764800,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1
1947,1,4,25358.0,0,1,1374451200,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0
1949,1,2,156924.0,0,0,1377734400,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1952,1,1,85431.0,0,0,1370649600,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0
1972,1,0,86857.0,0,0,1347408000,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1
1974,1,0,68352.0,0,1,1377648000,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0
1975,0,2,37085.0,1,1,1403740800,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0
1968,1,3,50616.0,0,1,1397779200,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0
1974,0,0,49166.0,0,1,1371081600,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0
1965,0,2,61482.0,0,0,1403827200,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0
1953,2,2,67087.0,0,1,1387238400,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0
1973,0,3,89694.0,1,1,1381276800,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0
1978,0,1,25851.0,1,0,1360540800,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0
1976,0,2,65991.0,0,1,1346976000,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,0
1952,2,1,43776.0,1,1,1359849600,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1
1977,0,3,40246.0,1,0,1355875200,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0
1984,0,2,40059.0,1,0,1380326400,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0
1974,4,2,20130.0,0,0,1395014400,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0
1991,1,1,68682.0,0,0,1381017600,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0
1959,0,2,79823.0,0,1,1396224000,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0
1948,1,2,83837.0,0,0,1355616000,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1
1991,0,0,8028.0,0,0,1347926400,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0
1976,0,1,71322.0,0,1,1398988800,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0
1956,0,0,60230.0,0,1,1369008000,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0
1956,0,0,54252.0,1,1,1369699200,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0
1975,4,3,11448.0,0,0,1387065600,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0
1975,2,1,17459.0,1,0,1379548800,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1
1975,0,1,66653.0,1,1,1346976000,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,0
1978,1,1,34043.0,1,0,1382659200,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0
1976,0,1,21675.0,1,0,1402444800,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0
1958,2,2,80739.0,0,0,1369267200,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0
1978,4,0,52195.0,2,1,1399852800,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
1986,1,0,69867.0,0,0,1364860800,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1
1957,0,4,66033.0,0,1,1358640000,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0
1972,1,1,38887.0,1,0,1393718400,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1970,1,2,67353.0,0,1,1388448000,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0
1972,1,2,70116.0,0,0,1359158400,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0
1975,0,4,58330.0,0,1,1387929600,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0
1972,0,2,24434.0,2,0,1400371200,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0
1946,1,2,51012.0,0,0,1366243200,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0
1965,2,2,56962.0,2,1,1381449600,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
1954,0,2,38998.0,1,1,1351900800,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0
1957,0,0,64849.0,0,0,1352764800,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1
1989,3,2,17487.0,1,0,1363564800,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0
1989,1,1,66973.0,0,0,1368748800,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0
1954,1,0,74637.0,0,0,1368835200,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0
1966,4,0,89572.0,0,0,1347667200,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,1
1948,0,1,51315.0,0,0,1393113600,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0
1974,0,2,26751.0,2,0,1400716800,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0
1981,4,2,35523.0,1,0,1380758400,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0
1969,0,4,40590.0,1,1,1380672000,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0
1952,0,0,40887.0,1,1,1367798400,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1
1965,2,2,56962.0,2,1,1381449600,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
1951,0,3,22263.0,1,1,1396137600,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0
1969,1,2,51039.0,1,1,1355097600,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0
1955,1,2,66465.0,0,1,1364601600,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0
1982,2,1,27590.0,1,0,1366675200,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1962,0,2,55759.0,0,1,1354060800,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0
1950,1,4,56551.0,1,1,1399420800,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
1973,0,0,3502.0,1,0,1365811200,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
1959,4,3,78353.0,0,1,1366070400,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0
1978,0,1,41580.0,1,1,1355097600,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0
1965,2,0,35791.0,2,1,1367798400,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
1980,1,2,43974.0,1,0,1355270400,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0
1994,0,1,80134.0,0,0,1392336000,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0
1957,4,2,82347.0,0,0,1352160000,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,1
1952,1,2,54549.0,0,1,1393804800,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0
1980,0,1,44010.0,1,0,1350086400,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0
1966,2,1,49618.0,1,1,1359158400,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0
1973,0,1,55593.0,0,1,1377043200,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0
1967,0,1,54178.0,0,1,1390262400,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0
1963,0,0,49980.0,0,1,1382486400,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0
1982,0,2,69109.0,0,0,1352419200,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
1974,0,0,43322.0,0,0,1398038400,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0
1969,0,2,80952.0,0,0,1362009600,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1
1949,1,1,67911.0,0,1,1400716800,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0
1975,2,2,37368.0,1,0,1387152000,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0
1962,2,2,72828.0,0,1,1360800000,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0
1947,1,1,73059.0,0,1,1377907200,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
1976,3,2,7500.0,0,0,1352764800,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0
1971,0,2,43824.0,1,1,1347667200,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0
1975,2,2,44319.0,1,1,1397692800,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0
1972,3,2,25224.0,1,0,1394928000,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0
1992,0,0,83528.0,0,0,1398902400,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1
1969,2,4,67369.0,0,1,1353110400,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1
1952,0,1,33402.0,1,1,1374105600,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0
1965,2,2,53843.0,0,1,1372291200,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0
1949,2,1,49912.0,0,1,1346976000,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1
1993,0,6,79244.0,0,0,1355875200,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1
1972,0,1,46053.0,1,0,1361059200,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0
1960,1,3,50611.0,0,1,1349308800,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1
1949,1,1,67911.0,0,1,1400716800,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0
1950,1,2,55517.0,1,1,1348704000,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1
1975,1,2,79174.0,0,0,1357862400,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1
1949,4,4,74859.0,0,0,1370217600,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0
1969,1,1,69476.0,0,0,1380499200,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0
1968,0,1,56534.0,0,1,1374537600,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1
1954,1,2,65324.0,0,1,1389398400,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0
1959,0,1,71706.0,0,1,1352764800,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0
1955,0,0,80317.0,0,0,1376956800,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0
1972,1,0,55260.0,0,1,1355270400,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0
1982,2,2,21059.0,1,0,1389052800,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0
1964,0,0,45989.0,0,1,1350864000,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0
1960,0,3,62204.0,0,2,1347408000,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0
1973,1,7,48432.0,0,1,1350518400,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0
1953,0,2,47703.0,0,1,1369785600,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0
1975,2,0,81169.0,0,0,1365897600,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0
1976,0,1,62061.0,0,1,1377907200,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0
1951,2,2,59412.0,0,0,1397865600,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0
1965,4,2,46891.0,0,1,1377993600,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
1976,2,2,53204.0,1,1,1395273600,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0
1948,1,2,56223.0,0,1,1387497600,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,0
1986,1,2,82333.0,0,0,1364601600,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1
1967,0,0,79146.0,1,1,1398297600,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
1992,3,0,7500.0,1,0,1354492800,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0
1979,0,3,15287.0,1,0,1349827200,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1
1975,4,2,37284.0,1,1,1364515200,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0
1979,0,0,48526.0,1,0,1387843200,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0
1987,2,0,73454.0,0,0,1393632000,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0
1949,1,2,58607.0,0,1,1356220800,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0
1955,0,2,50737.0,0,1,1368230400,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0
1964,0,2,40800.0,1,2,1356998400,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0
1965,2,1,45143.0,0,1,1377475200,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
1955,1,2,59821.0,0,1,1365724800,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0
1963,4,0,39548.0,1,1,1396224000,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0
1988,0,0,68655.0,0,0,1344556800,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0
1989,0,2,42387.0,1,0,1351468800,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0
1978,0,2,38415.0,1,1,1357084800,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0
1948,2,2,83790.0,0,0,1384473600,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0
1992,0,1,75114.0,0,0,1383782400,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0
1986,0,2,22518.0,1,0,1350864000,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1
1976,0,1,29478.0,1,0,1389916800,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0
1976,1,1,49187.0,0,1,1389398400,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0
1952,0,0,53700.0,0,1,1345161600,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0
1972,2,0,42394.0,1,0,1395532800,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0
1968,0,2,19514.0,1,1,1390694400,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0
1971,1,1,32892.0,1,0,1400976000,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
1959,0,1,71367.0,0,0,1377216000,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0
1976,2,2,34529.0,1,0,1347580800,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0
1982,0,2,65169.0,0,0,1389657600,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1
1995,0,0,34824.0,0,0,1395792000,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
1965,0,2,66480.0,1,1,1401494400,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0
1978,0,1,75437.0,0,0,1383955200,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0
1970,0,0,93790.0,0,0,1392163200,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1
1980,0,2,33228.0,1,0,1390435200,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0
1988,0,5,34176.0,1,0,1399852800,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0
1979,0,2,56775.0,0,1,1357084800,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0
1972,0,2,80134.0,1,0,1369008000,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1
1954,1,2,52869.0,1,1,1350259200,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,1
1976,0,3,40780.0,0,1,1347062400,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0
1974,1,2,45207.0,1,1,1352505600,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0
1970,4,2,23162.0,1,1,1387584000,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0
1988,2,0,90247.0,0,0,1398729600,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1
1972,0,1,77044.0,0,1,1382832000,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0
1954,2,1,60033.0,0,1,1396051200,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0
1979,2,2,45057.0,1,0,1385856000,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0
1973,1,3,35860.0,1,1,1400457600,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0
1974,0,2,60093.0,0,1,1372204800,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0
1963,0,1,54414.0,1,1,1358899200,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0
1959,0,1,87771.0,0,1,1369180800,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1
1989,0,2,37155.0,1,0,1359590400,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0
1992,4,2,87000.0,0,0,1355529600,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0
1978,4,2,47025.0,0,1,1378944000,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0
1956,0,4,46984.0,1,1,1364256000,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0
1967,0,2,42664.0,0,1,1395100800,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0
1964,0,2,48920.0,0,2,1382227200,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0
1960,4,0,32218.0,0,0,1392422400,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1
1992,0,1,63207.0,0,0,1358640000,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0
1989,1,0,33996.0,0,0,1378857600,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
1978,0,0,30168.0,1,0,1362614400,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0
1978,3,1,24882.0,1,0,1347148800,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0
1943,1,4,57513.0,0,0,1373068800,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0
1945,2,1,62847.0,0,0,1358208000,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0
1970,0,2,90765.0,0,0,1390521600,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0
1969,1,1,53374.0,0,1,1345075200,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1
1953,1,0,64108.0,0,1,1363996800,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0
1951,0,4,67046.0,0,1,1357430400,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0
1971,0,2,36715.0,1,0,1353110400,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1
1963,1,3,41003.0,0,0,1363478400,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0
1966,0,1,37758.0,1,1,1349308800,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
1976,1,3,55412.0,1,1,1385078400,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0
1969,0,1,21918.0,1,0,1384387200,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0
1953,0,1,61278.0,0,1,1388793600,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0
1976,0,2,17649.0,1,0,1384214400,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0
1975,0,2,40794.0,0,1,1365292800,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0
1947,0,2,27469.0,0,0,1343865600,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0
1962,0,3,46102.0,2,1,1394409600,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1975,1,0,52614.0,0,1,1354320000,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0
1970,0,2,72940.0,0,0,1371600000,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0
1975,0,3,153924.0,0,0,1391731200,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1971,1,1,32892.0,1,0,1400976000,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
1961,0,0,57091.0,0,0,1402790400,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1
1966,2,0,43456.0,0,1,1364256000,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0
1996,4,2,7500.0,0,0,1352419200,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,1
1960,1,3,50611.0,0,1,1349308800,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0
1981,4,2,51111.0,1,1,1403136000,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0
1972,4,2,24884.0,1,0,1354147200,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0
1971,2,3,42835.0,1,1,1372550400,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0
1972,0,2,33622.0,1,1,1365811200,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0
1963,0,0,34377.0,0,1,1358553600,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0
1966,0,0,86358.0,1,1,1344384000,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0
1981,1,2,58293.0,1,0,1390089600,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0
1956,4,2,53230.0,0,1,1343952000,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0
1987,0,1,22434.0,1,0,1360713600,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0
1959,0,2,53154.0,0,1,1402272000,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0
1943,2,4,52247.25135379061,0,0,1383091200,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1
1978,1,2,37717.0,1,0,1353628800,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0
